Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
05/06/2019,17:00,17,2.26,0.29,2.26,32.047,74.571,28.147944837674913,29.051682068694358,1.0916110076044643,30.1316117180734,27.820994160846997,29.287177016200545,2.7598229837994515
05/06/2019,18:00,18,3.04,0.6,3.04,31.74,77.227,28.296663953957363,28.46560304258581,1.024231849742041,27.15100919825784,27.632952259636983,29.01522029276941,2.72477970723059
05/06/2019,19:00,19,3.04,0.6,3.04,31.535,77.423,28.136550996613664,28.263563251723955,0.979136131487458,25.249461718959495,27.505798339564695,28.833495354375113,2.7015046456248855
05/06/2019,20:00,20,3.04,0.6,3.04,31.612,79.212,28.49548794486509,28.43148083178539,0.9962291755453243,25.961146100320136,27.554300356259652,28.901837095993223,2.710162904006776
05/06/2019,21:00,21,3.04,0.6,3.04,31.765,77.113,28.30168969752242,28.485775971603847,1.029725379599696,27.387872302890713,27.6483715797535,29.03737453601281,2.727625463987191
05/06/2019,22:00,22,2.26,0.29,2.26,31.535,73.783,27.544023874077027,28.48423441190621,0.9788314877534735,25.23687939403213,27.50454742462961,28.8333522232293,2.7016477767706992
05/06/2019,23:00,23,2.26,0.29,2.26,31.51,70.69800000000001,27.00833390030823,28.30061689998542,0.9730733450381128,24.99973252629397,27.48792524945234,28.811061408208754,2.698938591791246
06/06/2019,00:00,0,1.04,0.0,1.04,31.484,68.163,26.55545216002372,28.888593497684496,0.9671425241107032,24.75681773842399,27.470862962223148,28.787906183419075,2.6960938165809285
06/06/2019,01:00,1,1.04,0.0,1.04,31.381999999999998,67.532,26.355915931305844,28.75114633923939,0.9446583753570907,23.848399715843513,27.40699167009485,28.697424756729863,2.6845752432701366
06/06/2019,02:00,2,1.04,0.0,1.04,31.255,68.215,26.35755102198266,28.65703494716785,0.9167948850680507,22.750420482383262,27.327679867672142,28.584808741792212,2.6701912582077862
06/06/2019,03:00,3,1.04,0.0,1.04,31.153000000000002,69.418,26.468205416340652,28.615126500630115,0.8944879774453531,21.893899703345127,27.263995848684146,28.494417747044604,2.658582252955397
06/06/2019,04:00,4,1.04,0.0,1.04,31.052,69.977,26.470050530270214,28.54044979572042,0.8723555645795541,21.0641161110795,27.200528618422076,28.404884449776613,2.6471155502233854
06/06/2019,05:00,5,1.04,0.0,1.04,30.976,70.783,26.535023190898016,28.50384137519378,0.8557364263474868,20.454286926315902,27.152760873683608,28.337518554702463,2.638481445297537
06/06/2019,06:00,6,1.04,0.0,1.04,30.849,71.60600000000001,26.55490279280582,28.415349292581382,0.8279211096818084,19.459299195564313,27.07251408245852,28.22487700641405,2.6241229935859485
06/06/2019,07:00,7,1.04,0.0,1.04,30.874000000000002,73.567,26.898546547684646,28.539816569084064,0.8335650387716175,19.65857625364734,27.08900265504414,28.247122715913022,2.626877284086982
06/06/2019,08:00,8,1.04,0.0,1.04,31.000999999999998,71.514,26.6789446891421,28.566794196652957,0.861282969903646,20.656543875775597,27.168805104957993,28.359713122981553,2.641286877018446
06/06/2019,09:00,9,1.04,0.0,1.04,31.433000000000003,69.25399999999999,26.694843825655994,28.89353113069924,0.9560162333195618,24.304806351412736,27.439427934746792,28.742720261355178,2.690279738644826
06/06/2019,10:00,10,2.26,0.29,2.26,31.868000000000002,67.46300000000001,26.7820547534576,28.497632922755432,1.0515754600023586,28.340939346816313,27.708478617802715,29.12825303870093,2.7397469612990712
06/06/2019,11:00,11,2.26,0.29,2.26,32.201,69.697,27.468185650173382,28.957046238943885,1.125134493731991,31.673547072125217,27.91333165325833,29.42345744125643,2.7775425587435696
06/06/2019,12:00,12,2.26,0.29,2.26,32.33,68.649,27.404527608395824,29.033544562076397,1.1534895801776264,33.00664833399273,27.991436275902057,29.5377262782845,2.7922737217155005
06/06/2019,13:00,13,-1.0,1.04,3,32.586999999999996,69.857,27.84695054141548,28.977761495809165,1.2102990262097022,35.75228288123813,28.14734977075476,29.765456875822245,2.821543124177752
06/06/2019,14:00,14,-1.0,1.04,3,32.639,72.997,28.431352902258595,29.19649742294885,1.222063382811865,36.33260435422809,28.179889286189955,29.811677660306735,2.8273223396932674
06/06/2019,15:00,15,2.26,0.29,2.26,32.355,74.42,28.408177740926362,29.361293802895805,1.1595168247633387,33.2933125253422,28.008811217218675,29.56015177822431,2.7948482217756867
06/06/2019,16:00,16,3.04,0.6,3.04,32.201,75.41,28.429698689583972,28.850022741158806,1.1256373353178508,31.696961174951966,27.915468250806725,29.42372188004692,2.7772781199530816
06/06/2019,17:00,17,3.04,0.6,3.04,31.842,76.801,28.323060747872148,28.549723255111562,1.0466513202703507,28.12463824154257,27.69580025050636,29.105607467178974,2.7363925328210237
06/06/2019,18:00,18,3.04,0.6,3.04,31.636999999999997,77.562,28.254585892845057,28.375907999763218,1.0015913664881226,26.186703985815313,27.569248720984127,28.92393296806198,2.7130670319380172
06/06/2019,19:00,19,1.47,0.06,1.47,31.484,78.596,28.27667174697308,29.134423567685904,0.9680122928360185,24.792356199889113,27.47442310148225,28.78831095780047,2.695689042199533
06/06/2019,20:00,20,1.47,0.06,1.47,31.305999999999997,78.648,28.11770822767744,28.95285280374284,0.9288638110489608,23.222198530052324,27.36313605460224,28.630431679395933,2.675568320604063
06/06/2019,21:00,21,1.47,0.06,1.47,31.331,76.611,27.81518763807196,28.878301462144353,0.9341935534174678,23.432395274591414,27.37812385151904,28.65253157178563,2.678468428214371
06/06/2019,22:00,22,1.47,0.06,1.47,31.305999999999997,77.288,27.900592934460292,28.88598129343196,0.9287519070002123,23.21779736329026,27.362682464475025,28.630381150064007,2.6756188499359888
06/06/2019,23:00,23,1.47,0.06,1.47,31.331,79.331,28.249493369966444,29.012067627567856,0.9344177786656227,23.441263197624053,27.37903406862795,28.652633271021347,2.6783667289786526
07/06/2019,00:00,0,1.47,0.06,1.47,31.331,77.056,27.886790381774347,28.90035510720469,0.9342302356850577,23.433845890921063,27.378272737924924,28.652548204105493,2.678451795894508
07/06/2019,01:00,1,1.47,0.06,1.47,31.281,77.135,27.852798512854406,28.852635611577345,0.9232423246678554,23.001726059478855,27.34695170709658,28.608199227007223,2.672800772992776
07/06/2019,02:00,2,1.47,0.06,1.47,31.204,77.535,27.844827392359207,28.79281550646483,0.9063514955813576,22.346915501637852,27.298727159106353,28.539925622082386,2.6640743779176135
